mode,sample,launches_per_event_interval,first,fe2o3_us,hipblaslt_us
queue_hot_amortized,76,100,fe2o3,2.626,5.06441
queue_hot_amortized,77,100,hipblaslt,2.5336,5.11162
queue_hot_amortized,78,100,fe2o3,2.67481,5.14961
queue_hot_amortized,79,100,hipblaslt,3.40161,6.47921
queue_hot_amortized,80,100,fe2o3,2.87121,5.20841
queue_hot_amortized,81,100,hipblaslt,2.64481,5.04681
queue_hot_amortized,82,100,fe2o3,2.544,5.09282
queue_hot_amortized,83,100,hipblaslt,3.63641,5.06001
queue_hot_amortized,84,100,fe2o3,3.4508,6.33482
queue_hot_amortized,85,100,hipblaslt,2.73201,5.11761
queue_hot_amortized,86,100,fe2o3,2.6732,5.06281
queue_hot_amortized,87,100,hipblaslt,2.6164,5.05842
queue_hot_amortized,88,100,fe2o3,2.60161,5.88801
queue_hot_amortized,89,100,hipblaslt,3.2724,6.49282
queue_hot_amortized,90,100,fe2o3,2.81161,5.05961
queue_hot_amortized,91,100,hipblaslt,2.70201,5.05801
queue_hot_amortized,92,100,fe2o3,2.6588,5.09161
queue_hot_amortized,93,100,hipblaslt,3.19001,5.10401
queue_hot_amortized,94,100,fe2o3,3.1072,5.29562
queue_hot_amortized,95,100,hipblaslt,2.6736,5.07161
queue_hot_amortized,96,100,fe2o3,2.55041,5.11441
queue_hot_amortized,97,100,hipblaslt,2.58121,5.08641
queue_hot_amortized,98,100,fe2o3,2.93321,6.56441
queue_hot_amortized,99,100,hipblaslt,2.9972,6.94922
queue_hot_amortized,100,100,fe2o3,2.72601,5.05841
queue_hot_amortized,101,100,hipblaslt,2.57681,5.08241
queue_hot_amortized,102,100,fe2o3,2.75081,5.05561
queue_hot_amortized,103,100,hipblaslt,3.34761,5.20601
queue_hot_amortized,104,100,fe2o3,3.1032,5.56242
queue_hot_amortized,105,100,hipblaslt,2.7188,5.06321
queue_hot_amortized,106,100,fe2o3,2.53201,5.06681
queue_hot_amortized,107,100,hipblaslt,2.68281,5.06321
queue_hot_amortized,108,100,fe2o3,3.52561,6.69761
queue_hot_amortized,109,100,hipblaslt,2.8424,6.89282
queue_hot_amortized,110,100,fe2o3,2.72761,5.10121
queue_hot_amortized,111,100,hipblaslt,2.66081,5.07281
queue_hot_amortized,112,100,fe2o3,2.58801,5.08321
queue_hot_amortized,113,100,hipblaslt,3.49881,5.93121
queue_hot_amortized,114,100,fe2o3,3.09761,5.53481
queue_hot_amortized,115,100,hipblaslt,2.62521,5.06521
queue_hot_amortized,116,100,fe2o3,2.5768,5.06321
queue_hot_amortized,117,100,hipblaslt,2.6344,5.12322
queue_hot_amortized,118,100,fe2o3,3.77361,7.22282
queue_hot_amortized,119,100,hipblaslt,2.83001,5.15961
queue_hot_amortized,120,100,fe2o3,2.7344,5.06761
queue_hot_amortized,121,100,hipblaslt,2.64641,5.05841
queue_hot_amortized,122,100,fe2o3,2.54521,5.08801
queue_hot_amortized,123,100,hipblaslt,3.26521,6.73001
queue_hot_amortized,124,100,fe2o3,2.82241,5.17121
queue_hot_amortized,125,100,hipblaslt,2.65641,5.09961
queue_hot_amortized,126,100,fe2o3,2.6048,5.06282
queue_hot_amortized,127,100,hipblaslt,3.132,5.06441
queue_hot_amortized,128,100,fe2o3,3.3648,6.23842
queue_hot_amortized,129,100,hipblaslt,2.6552,5.06321
queue_hot_amortized,130,100,fe2o3,2.61721,5.10081
queue_hot_amortized,131,100,hipblaslt,2.70601,5.09441
queue_hot_amortized,132,100,fe2o3,2.53161,5.10121
queue_hot_amortized,133,100,hipblaslt,3.04961,6.47841
queue_hot_amortized,134,100,fe2o3,2.87481,5.20001
queue_hot_amortized,135,100,hipblaslt,2.53201,5.05881
queue_hot_amortized,136,100,fe2o3,2.5696,5.07881
queue_hot_amortized,137,100,hipblaslt,3.60481,5.09881
queue_hot_amortized,138,100,fe2o3,3.71761,6.29602
queue_hot_amortized,139,100,hipblaslt,2.7772,5.07281
queue_hot_amortized,140,100,fe2o3,2.59361,5.06961
queue_hot_amortized,141,100,hipblaslt,2.69201,5.06521
queue_hot_amortized,142,100,fe2o3,2.72081,5.53641
queue_hot_amortized,143,100,hipblaslt,3.33121,6.57801
queue_hot_amortized,144,100,fe2o3,2.99481,5.08401
queue_hot_amortized,145,100,hipblaslt,2.62321,5.08322
queue_hot_amortized,146,100,fe2o3,2.5592,5.06482
queue_hot_amortized,147,100,hipblaslt,3.21441,5.10241
queue_hot_amortized,148,100,fe2o3,3.15081,5.24161
queue_hot_amortized,149,100,hipblaslt,2.6068,5.06922
queue_hot_amortized,150,100,fe2o3,2.53361,5.07521
queue_hot_amortized,151,100,hipblaslt,2.58761,5.09441
queue_hot_amortized,152,100,fe2o3,3.2188,6.61041
queue_hot_amortized,153,100,hipblaslt,2.94321,6.59002
queue_hot_amortized,154,100,fe2o3,2.86761,5.07641
queue_hot_amortized,155,100,hipblaslt,2.66281,5.06841
queue_hot_amortized,156,100,fe2o3,2.60921,5.07521
queue_hot_amortized,157,100,hipblaslt,3.57481,5.08922
queue_hot_amortized,158,100,fe2o3,3.12921,5.48281
queue_hot_amortized,159,100,hipblaslt,2.58641,5.08361
queue_hot_amortized,160,100,fe2o3,2.63801,5.07321
queue_hot_amortized,161,100,hipblaslt,2.536,5.06602
queue_hot_amortized,162,100,fe2o3,3.63401,6.69682
queue_hot_amortized,163,100,hipblaslt,2.84681,6.34522
queue_hot_amortized,164,100,fe2o3,2.7148,5.12162
queue_hot_amortized,165,100,hipblaslt,2.65801,5.08481
queue_hot_amortized,166,100,fe2o3,2.56641,5.08241
queue_hot_amortized,167,100,hipblaslt,3.28641,6.02922
queue_hot_amortized,168,100,fe2o3,3.0052,5.47042
queue_hot_amortized,169,100,hipblaslt,2.65961,5.06401
queue_hot_amortized,170,100,fe2o3,2.62561,5.06961
queue_hot_amortized,171,100,hipblaslt,2.91441,5.09961
queue_hot_amortized,172,100,fe2o3,3.53401,7.12802
queue_hot_amortized,173,100,hipblaslt,2.7464,5.22082
queue_hot_amortized,174,100,fe2o3,2.71161,5.08241
queue_hot_amortized,175,100,hipblaslt,2.63161,5.07962
queue_hot_amortized,176,100,fe2o3,2.67,5.10842
queue_hot_amortized,177,100,hipblaslt,3.06521,6.72242
queue_hot_amortized,178,100,fe2o3,2.8808,5.17682
queue_hot_amortized,179,100,hipblaslt,2.57201,5.07521
queue_hot_amortized,180,100,fe2o3,2.57961,5.09321
queue_hot_amortized,181,100,hipblaslt,3.41841,5.09601
queue_hot_amortized,182,100,fe2o3,3.40881,6.77482
queue_hot_amortized,183,100,hipblaslt,2.76721,5.08841
queue_hot_amortized,184,100,fe2o3,2.60281,5.08121
queue_hot_amortized,185,100,hipblaslt,2.5824,5.08722
queue_hot_amortized,186,100,fe2o3,2.56241,5.11601
queue_hot_amortized,187,100,hipblaslt,3.33881,6.63641
queue_hot_amortized,188,100,fe2o3,2.83601,5.08161
queue_hot_amortized,189,100,hipblaslt,2.67201,5.07322
queue_hot_amortized,190,100,fe2o3,2.6668,5.07562
queue_hot_amortized,191,100,hipblaslt,3.75801,5.05801
queue_hot_amortized,192,100,fe2o3,3.61761,5.90082
queue_hot_amortized,193,100,hipblaslt,2.70921,5.07841
queue_hot_amortized,194,100,fe2o3,2.6528,5.07802
queue_hot_amortized,195,100,hipblaslt,2.62201,5.11921
queue_hot_amortized,196,100,fe2o3,2.68921,6.23121
queue_hot_amortized,197,100,hipblaslt,3.12321,7.05282
queue_hot_amortized,198,100,fe2o3,2.98921,5.10241
queue_hot_amortized,199,100,hipblaslt,2.66441,5.07682
queue_hot_amortized,200,100,fe2o3,2.732,5.06362
queue_hot_amortized,201,100,hipblaslt,3.17761,5.11721
queue_hot_amortized,202,100,fe2o3,3.21081,5.24041
queue_hot_amortized,203,100,hipblaslt,2.7108,5.06522
queue_hot_amortized,204,100,fe2o3,2.64841,5.08162
queue_hot_amortized,205,100,hipblaslt,2.61521,5.06241
queue_hot_amortized,206,100,fe2o3,3.19361,6.36241
queue_hot_amortized,207,100,hipblaslt,2.97921,6.80762
queue_hot_amortized,208,100,fe2o3,2.87401,5.07161
queue_hot_amortized,209,100,hipblaslt,2.5332,5.08842
queue_hot_amortized,210,100,fe2o3,2.53761,5.08521
queue_hot_amortized,211,100,hipblaslt,3.49001,5.11402
queue_hot_amortized,212,100,fe2o3,2.97121,5.64361
queue_hot_amortized,213,100,hipblaslt,2.64441,5.06401
queue_hot_amortized,214,100,fe2o3,2.63001,5.07961
queue_hot_amortized,215,100,hipblaslt,2.5404,5.09642
queue_hot_amortized,216,100,fe2o3,3.576,6.52601
queue_hot_amortized,217,100,hipblaslt,2.90401,6.52202
queue_hot_amortized,218,100,fe2o3,2.76961,5.10001
queue_hot_amortized,219,100,hipblaslt,2.65001,5.08881
queue_hot_amortized,220,100,fe2o3,2.63281,5.10881
queue_hot_amortized,221,100,hipblaslt,3.51161,5.54642
queue_hot_amortized,222,100,fe2o3,2.86,5.39682
queue_hot_amortized,223,100,hipblaslt,2.66961,5.07361
queue_hot_amortized,224,100,fe2o3,2.68081,5.06881
queue_hot_amortized,225,100,hipblaslt,2.88801,5.05801
queue_hot_amortized,226,100,fe2o3,3.65641,6.77842
queue_hot_amortized,227,100,hipblaslt,2.81881,5.50921
queue_hot_amortized,228,100,fe2o3,2.78041,5.07521
queue_hot_amortized,229,100,hipblaslt,2.5916,5.11122
queue_hot_amortized,230,100,fe2o3,2.59401,5.11281
queue_hot_amortized,231,100,hipblaslt,3.25121,6.60801
queue_hot_amortized,232,100,fe2o3,2.87161,5.18441
queue_hot_amortized,233,100,hipblaslt,2.6092,5.10362
queue_hot_amortized,234,100,fe2o3,2.58841,5.11242
queue_hot_amortized,235,100,hipblaslt,3.29641,5.09961
queue_hot_amortized,236,100,fe2o3,3.63721,6.72962
queue_hot_amortized,237,100,hipblaslt,2.84601,5.08081
queue_hot_amortized,238,100,fe2o3,2.6856,5.08402
queue_hot_amortized,239,100,hipblaslt,2.60961,5.07041
queue_hot_amortized,240,100,fe2o3,2.60041,5.13681
queue_hot_amortized,241,100,hipblaslt,3.19721,6.56042
queue_hot_amortized,242,100,fe2o3,2.8008,5.21282
queue_hot_amortized,243,100,hipblaslt,2.62401,5.08481
queue_hot_amortized,244,100,fe2o3,2.67681,5.07761
queue_hot_amortized,245,100,hipblaslt,3.77721,5.06961
queue_hot_amortized,246,100,fe2o3,3.65401,6.35722
queue_hot_amortized,247,100,hipblaslt,2.63241,5.12481
queue_hot_amortized,248,100,fe2o3,2.67801,5.08401
queue_hot_amortized,249,100,hipblaslt,2.6896,5.09042
queue_hot_amortized,250,100,fe2o3,2.75161,5.75322
queue_hot_amortized,251,100,hipblaslt,3.03161,6.74161
queue_hot_amortized,252,100,fe2o3,2.91721,5.07921
queue_hot_amortized,253,100,hipblaslt,2.5688,5.12202
queue_hot_amortized,254,100,fe2o3,2.63521,5.07881
queue_hot_amortized,255,100,hipblaslt,3.26801,5.11562
queue_hot_amortized,256,100,fe2o3,3.16281,5.20361
queue_hot_amortized,257,100,hipblaslt,2.71241,5.08001
queue_hot_amortized,258,100,fe2o3,2.58441,5.08361
queue_hot_amortized,259,100,hipblaslt,2.5516,5.08522
queue_hot_amortized,260,100,fe2o3,3.27121,6.23402
queue_hot_amortized,261,100,hipblaslt,2.9152,6.65682
queue_hot_amortized,262,100,fe2o3,2.8184,5.07482
queue_hot_amortized,263,100,hipblaslt,2.58521,5.08161
queue_hot_amortized,264,100,fe2o3,2.6768,5.08762
queue_hot_amortized,265,100,hipblaslt,3.22841,5.11161
queue_hot_amortized,266,100,fe2o3,3.23041,5.49681
queue_hot_amortized,267,100,hipblaslt,2.6428,5.13042
queue_hot_amortized,268,100,fe2o3,2.55721,5.07401
queue_hot_amortized,269,100,hipblaslt,2.69881,5.07121
queue_hot_amortized,270,100,fe2o3,3.88081,7.20962
queue_hot_amortized,271,100,hipblaslt,2.86841,6.10761
queue_hot_amortized,272,100,fe2o3,2.62321,5.07321
queue_hot_amortized,273,100,hipblaslt,2.60481,5.07641
queue_hot_amortized,274,100,fe2o3,2.63081,5.15561
queue_hot_amortized,275,100,hipblaslt,3.47401,5.76282
queue_hot_amortized,276,100,fe2o3,3.01201,5.45521
queue_hot_amortized,277,100,hipblaslt,2.62081,5.07521
queue_hot_amortized,278,100,fe2o3,2.67601,5.06601
queue_hot_amortized,279,100,hipblaslt,2.84,5.08762
queue_hot_amortized,280,100,fe2o3,3.44681,6.94122
queue_hot_amortized,281,100,hipblaslt,2.7816,5.44762
queue_hot_amortized,282,100,fe2o3,2.66801,5.12921
queue_hot_amortized,283,100,hipblaslt,2.64361,5.06081
queue_hot_amortized,284,100,fe2o3,2.5888,5.12242
queue_hot_amortized,285,100,hipblaslt,3.15881,6.27361
queue_hot_amortized,286,100,fe2o3,2.81681,5.18841
queue_hot_amortized,287,100,hipblaslt,2.60001,5.06081
queue_hot_amortized,288,100,fe2o3,2.5652,5.11002
queue_hot_amortized,289,100,hipblaslt,3.3612,5.06121
queue_hot_amortized,290,100,fe2o3,3.61921,6.71322
queue_hot_amortized,291,100,hipblaslt,2.702,5.06962
queue_hot_amortized,292,100,fe2o3,2.65041,5.08322
queue_hot_amortized,293,100,hipblaslt,2.62201,5.06201
queue_hot_amortized,294,100,fe2o3,2.6868,5.34601
queue_hot_amortized,295,100,hipblaslt,3.33001,6.77482
queue_hot_amortized,296,100,fe2o3,2.76201,5.51761
queue_hot_amortized,297,100,hipblaslt,2.63561,5.07241
queue_hot_amortized,298,100,fe2o3,2.65041,5.06041
queue_hot_amortized,299,100,hipblaslt,3.64321,5.12042
